"gene","nodescore"
"MATN2",1
"REEP2",0.212183239828381
"PCBD2",0.804925532163169
"SDF2",1
"FLOT2",0.537563869605812
"ERAL1",1
"PRMT7",0.611730594588179
"NIP7",0.519253379626519
"TERF2",0.279480249883987
"VPS4A",0.397618208664941
"MTSS1L",0.539638413285707
"HSPA12B",1
"ANKEF1",1
"PCED1A",0.749863616216703
"SNAP25",0.831279643777668
"BTBD3",0.32220499739847
"PCNA",1
"NXT1",1
"POLR3F",0.622222805702171
"RIN2",0.443635591045788
"PTPRA",0.321893860781357
"DAP3",1
"RHBG",1
"KHDC4",1
"ATP1A4",0.76288735796952
"NES",1
"BCAN",0.68516524692919
"ARHGEF11",1
"RAB25",1
"HAPLN2",0.318160485982385
"FCRL2",0.611392436184311
"DCAF8",0.625068068068158
"SYT11",0.688901808119145
"IGHMBP2",0.655075364563449
"ACY3",0.686057461640479
"ALDH3B2",0.545073746851703
"TESMIN",1
"MMACHC",0.697034443152761
"DPH2",1
"TOE1",0.556300163142909
"NASP",0.930175007339852
"MUTYH",0.858803191077427
"CTNNBL1",0.872805869146593
"LPIN3",0.484688545003692
"ZSWIM3",0.645237660738153
"RBM38",0.858879341665859
"VSTM2L",1
"OSER1",0.773271364401904
"SERINC3",0.577741646232623
"PPP1R3D",1
"AL139352.1",0.347929403064912
"DMGDH",1
"BHMT2",1
"AP3B1",0.712244060089248
"ZBED3",1
"PATJ",0.776443075822897
"KANK4",0.577476835448331
"ANGPTL3",0.301852651512576
"SYT4",0.711704285559919
"SLC14A2",1
"FBXO44",0.502909953580463
"CPLANE2",0.807578227728185
"CASP9",0.441305436754787
"NMUR2",0.47269786236135
"DCTN4",0.438431030552782
"PDE6A",0.467089562002458
"ATP8A2",0.681521942227591
"MTUS2",0.282481732849443
"ZMYM5",0.496603228050731
"USPL1",0.649508020730975
"XPO4",0.325838533024294
"TPTE2",0.348999724744157
"POMP",1
"CDK8",0.777230043507669
"ALOX5AP",0.584631105197286
"HMGB1P5",0.735087370163815
"WASF3",1
"RNF17",0.304790326602473
"GPR12",0.352296957239818
"CHRM3",0.437908045728882
"MYH8",0.651493724360218
"MYH10",1
"PEMT",1
"SCO1",0.576641628429574
"MPRIP",1
"CHI3L1",0.424608064489304
"MYBPH",0.988493049212285
"PIK3C2B",0.841044134180152
"DSTYK",0.383410628829917
"CHIT1",0.208446124962392
"SLC41A1",0.500332006090895
"LGR6",0.867187522219328
"TMCC2",0.659777172041201
"DCLK1",0.421863440592143
"CCNA1",0.591437497021496
"COG6",0.401325884746049
"SPART",1
"EPSTI1",1
"TRPC4",0.864396420541194
"POSTN",1
"RFXAP",1
"TPT1",0.916128403410292
"GPALPP1",0.662278495532935
"KL",1
"RFC3",1
"STARD13",0.923811637096598
"IRS4",0.789632573744008
"MORC4",0.348411444815821
"BEX2",0.376720414584514
"RNF128",0.553369076751652
"TBC1D8B",0.311322487815737
"TCEAL4",0.906098312287014
"BEX1",0.899233386790832
"FAM104A",1
"SLC39A11",1
"EPHB2",1
"SRRM1",0.463194615016902
"BTBD2",0.599452667986223
"PRAM1",0.485157423085055
"KMT5C",1
"ZNF414",0.874161959579206
"PDE6B",0.850425278532815
"HSPBP1",1
"CSNK1G2",1
"SLF1",0.930445722889037
"CNDP2",1
"MACROD1",0.988493049212285
"WDR74",0.924416275537865
"LGALS12",1
"RTN3",0.535283157868813
"RARRES3",1
"HRASLS2",0.992761227136045
"MYH11",1
"FOPNL",0.813518805517428
"MED10",0.713686019372137
"PDZD2",1
"MORC2",1
"LARGE1",0.735032595670737
"GSTT2B",0.777346247918314
"MYO18B",0.959810345553789
"SLC2A11",0.369695905919727
"C1QTNF6",1
"GGT2",1
"FAM83F",0.325584719210208
"SEC14L4",0.717198493781678
"ZDHHC8P1",0.557624451708367
"GIMAP6",1
"GIMAP4",1
"ADCK2",1
"MKRN1",1
"AGAP3",0.609200176064949
"KRBA1",0.509425066520129
"ZNF767P",0.407819196822533
"ACTR3B",0.742738685223646
"NTS",0.624471014616277
"BTG1",0.782107311305833
"LRRIQ1",0.260935175557924
"C12orf29",0.393668796623975
"ATP13A3",0.642178490817582
"SFTPD",0.33293823947626
"DYDC2",1
"TMEM254",1
"TMTC1",1
"KRAS",1
"IPO8",0.396429457034719
"LARS",0.36438021041093
"SPINK5",0.624819433480773
"IMPA1",0.552092052652409
"LRRCC1",1
"E2F5",1
"CA1",0.482760042122253
"CCDC59",0.11292808852096
"SWAP70",1
"ARNTL",0.46402457767706
"LYVE1",1
"AMPD3",0.686737965043074
"SBF2",1
"MICAL2",1
"RRAS2",1
"HSD17B4",0.395675415750925
"ZFC3H1",0.412649506877214
"TEX15",0.800387794253613
"SARAF",0.147057217804808
"RNF122",0.779514594248043
"DUSP26",0.408069820015404
"DPF2",0.802154909881548
"MEN1",1
"ERG28",1
"GSC",0.323555314995223
"DGLUCY",0.819451366573665
"UNC79",0.395895423681941
"NUMB",0.751729355577398
"CATSPERB",0.771074309276397
"COX16",1
"TTC9",0.983079465599005
"MED6",0.707315777566975
"EIF2S1",0.630074564940942
"ADAM20",0.542718387759462
"LOXL2",0.796984484297769
"ELP3",0.372024925104204
"PEBP4",0.484415833506163
"ADAMDEC1",1
"CTIF",1
"MRO",0.898565803987377
"MBD2",0.537442842552745
"IER3IP1",1
"MRPS36",0.504664913159429
"CCNB1",1
"CDK7",1
"CD180",0.38815185399404
"IRAK2",0.895706209442517
"CAMK1",1
"THUMPD3",1
"VHL",0.702871959404024
"BHLHE40",0.787018504740127
"ARL8B",0.916954266672352
"EDEM1",0.769563664140067
"CNTN6",0.722525122421933
"CHL1",1
"MEIS2",1
"DPH6",0.392721904576651
"KATNBL1",0.623791898429459
"EMC7",0.698285762890144
"TRPM1",1
"GSTM1",0.299913030598417
"PRPF38B",0.45078415479044
"REG4",0.972841481916795
"TSPAN2",0.944930392212777
"GSTM5",1
"GSTM3",0.572344442893176
"SYT6",0.386574707501893
"VAV3",1
"CHIA",0.388649100698799
"PSRC1",1
"HMGCS2",0.522735805462431
"PTPN22",0.682519702590624
"SORT1",0.583199429362223
"WNT2B",0.901486280546974
"PTGFRN",0.934750445941952
"LAMTOR5",1
"NOTCH2",0.581299981283474
"TRIM45",1
"CEPT1",0.741468882526575
"CD101",0.938185371508552
"VTCN1",0.286710736143817
"NGF",0.651587123395824
"AP4B1",0.457974100551813
"NAPG",0.58470187364482
"SPIRE1",0.417167801811129
"PPHLN1",1
"FKBP11",1
"ARF3",1
"TMEM106C",1
"SLC38A2",0.394291574068628
"PLEKHA8P1",1
"YWHAQ",0.686641339856602
"KIDINS220",0.921021133973548
"GRHL1",0.42749779126896
"ROCK2",1
"RSAD2",1
"MYCN",1
"LPIN1",1
"CMPK2",1
"IAH1",0.6358032346055
"LDHA",0.985449308111322
"SAA2",1
"ANO3",0.912184069341648
"IL6ST",0.159509646112876
"FST",0.302139852030091
"CFHR4",0.704756546335654
"NAV1",0.221001789263304
"CDC73",0.850029596417348
"TIMM17A",1
"CRB1",0.521265267864859
"ERN2",0.608434861786386
"RPS15A",0.404686014777548
"NARS",0.941069915404449
"GRP",0.321695825146724
"RELCH",0.451948863062901
"FBH1",0.443201464150849
"RBM17",0.685462482316564
"IL2RA",0.749555117564899
"ANKRD16",1
"ECHDC3",1
"IL15RA",0.708710516651168
"CCNH",0.752798075281703
"HRH4",0.894314500401953
"TMEM241",1
"KCTD1",0.286637823490371
"CABLES1",0.517856716740564
"DOCK2",0.499081670643182
"EMP1",1
"SOX5",1
"RERG",0.425390320734056
"KLRD1",0.396532970100164
"KLRC1",0.617682047207993
"SPX",1
"LRP4",0.815997893448408
"MYBPC3",0.647598198818238
"DDB2",0.539702898449852
"ACP2",1
"RTL8C",0.35116110477286
"RAB33A",1
"SOX3",0.743032488064802
"RBMX2",0.816370374278414
"STK26",1
"FOLH1B",0.437907783722054
"PIWIL4",1
"PUM1",0.648751411859217
"SPOCD1",1
"YARS",1
"PHC2",0.55674204305368
"CDCA8",1
"GNL2",1
"AGO4",1
"HOOK1",1
"CYP2J2",0.414630441737545
"BTF3L4",1
"TUT4",0.896246098623559
"PRPF38A",0.317206580172271
"DSC2",0.31379942288211
"DSG3",0.208411757436421
"RNF138",0.505438418690835
"ELP2",0.890771868189403
"DSG1",0.298542941493851
"DSC3",0.604310699195002
"DSC1",1
"DTNA",0.273376388424816
"FHOD3",1
"TPGS2",0.526887885319865
"DAGLA",0.439589412058746
"SLC43A3",0.388973657421107
"TIMM10",1
"DHX34",1
"APLNR",0.827574093096963
"FADS2",1
"TMEM258",1
"TCN1",0.366272458921835
"C5AR2",1
"TMEM165",1
"CLOCK",0.450466812479637
"PDGFRA",1
"GGACT",0.580367513992783
"COL4A2",0.614140200826836
"CLDN10",0.288165994183833
"DZIP1",0.772007490826952
"UBAC2",1
"ARGLU1",0.946235622004865
"BIVM",0.722138573029689
"ERCC5",0.468077681787064
"TPP2",0.407462018195636
"KDELC1",0.882892768184918
"CARS2",0.849001275193788
"ARHGAP32",0.967646505123945
"STT3A",0.889629265452861
"ADAMTS8",0.874434245313437
"ACRV1",1
"ETS1",1
"SLC37A2",0.777897197452117
"KLB",1
"TMED7",0.723569563841696
"APC",0.711531608129649
"NREP",1
"WDR36",0.669649716599393
"OSTF1",0.672798082325592
"RFK",0.698575172367405
"UBQLN1",0.690193756065639
"NAA35",0.879121787188978
"C9orf40",0.313099223499084
"ANXA1",1
"CTSL",0.412456797655649
"CEMIP2",0.304550620042524
"AGTPBP1",0.552363843816099
"GOLM1",1
"FAM189A2",1
"PSAT1",0.59720278037383
"ISCA1",0.913517048320679
"ADAM19",1
"HAVCR2",0.733094306228145
"CCNJL",0.320244769084324
"TAOK3",0.40094686239899
"USP30",0.847287026371401
"SDS",1
"MSI1",0.769670281601015
"HNF1A",0.235382846668045
"FBXO21",0.529577149125183
"TBX3",0.576205568777314
"OASL",1
"HRK",0.386333019635382
"RNFT2",1
"P2RX4",1
"BICDL1",1
"DTX1",1
"TRAFD1",1
"DMTF1",0.404225794798484
"TMEM243",0.69920547725613
"CCDC146",0.407658227937175
"TMEM60",0.815334185797806
"CD36",1
"UGT2B28",0.793685730424203
"PNPLA8",0.447515465390245
"HILPDA",0.843767851732603
"FAM71F1",1
"RINT1",0.926539742929405
"SRPK2",1
"KCP",0.263080563108229
"TES",0.50451438282663
"MDFIC",1
"MTO1",0.254916295207346
"ADGRB3",1
"ANKRD6",0.944592815560902
"HTR1B",0.415025242025441
"KHDC1",0.829769939575091
"CEP162",0.770898795693749
"SYNCRIP",0.562336941910611
"SNX14",0.840348244887979
"NT5E",1
"MRAP2",0.79256155715831
"EPHA7",0.212764529534104
"AKIRIN2",0.587662602294537
"ORC3",0.57744487489343
"LCA5",1
"MAP3K7",0.377029836890007
"CGA",1
"PRR5L",0.55223195783969
"LMO2",1
"PHF21A",0.432553817109701
"NAT10",1
"EHF",0.702167310980267
"ELF5",0.686664244876281
"PRRG4",1
"CAPRIN1",1
"ATP5MC2",0.836515258306886
"DNAJC14",0.840372585314665
"CD63",0.516346179767433
"PRPH",0.422983914327075
"AVIL",0.377959741876978
"AMHR2",0.611957290281631
"LACRT",0.525028393872953
"GDF11",0.881582643900584
"GLS2",0.562146258153612
"ITGA7",1
"TESPA1",0.710992582919673
"FAM186B",0.444509356113424
"RDH5",1
"AGAP2",0.746085699069694
"BLOC1S1",0.760646657023706
"CDK4",1
"PPP1R1A",1
"TROAP",1
"TSPAN31",0.351044105836719
"B4GALNT1",1
"TFCP2",0.298021987232498
"COQ10A",0.604970311214874
"FAIM2",0.773628496264102
"PAN2",0.74866897356044
"ESPL1",1
"KRT87P",0.174258353230387
"KRT7",0.477822666170893
"ZC3H10",0.526787075189466
"HNRNPA1",0.641485992886908
"SLC26A10",1
"ACVR1B",0.738625643577978
"OS9",0.559033335682503
"MIP",0.869569340967953
"KCNH3",0.823411170760004
"LTV1",0.547300124996194
"MAP7",1
"CD164",0.291031572335114
"AFG1L",0.293563847172599
"NHSL1",0.307495259738063
"AHI1",0.328510385893275
"HEY2",0.857628735882774
"PKIB",1
"NMBR",0.19601486246752
"SMPD2",1
"MICAL1",0.955774774828385
"REPS1",0.60355691034831
"STX11",1
"TEC",0.724668444789067
"PRADC1",0.462299704475095
"SEMA4F",0.21510787554017
"CCT7",1
"EGR4",0.74134156610123
"RAB11FIP5",0.365843979939412
"SMYD5",1
"DYSF",0.40941983045847
"CCDC142",1
"EMX1",1
"KCNMB4",0.160935657616334
"USP15",0.403710309745979
"GNS",0.870482086908885
"CPM",1
"MDM2",0.770594170566937
"KLHL36",1
"BCO1",0.404220353915845
"MPHOSPH6",0.523302662072216
"CHST5",0.523246210652145
"KIAA0513",0.900835656406779
"DYNC1LI2",1
"FBXL8",0.812088632571118
"FHOD1",0.570013904436558
"CCDC102A",0.524334955137405
"SLC9A5",0.390165238352265
"AGT",0.937235212259416
"ZNF670-ZNF695",1
"PCNX2",0.433272402999703
"KCNK1",1
"URB2",1
"EGLN1",0.388741010409695
"CAPN9",1
"COG2",1
"ABCB10",0.967646505123945
"NTPCR",0.843854647731917
"TAF5L",1
"GLUL",0.360531322526037
"STX6",1
"RGS8",1
"RNASEL",0.177137696501581
"DHX9",1
"KIAA1614",1
"CEP350",0.799131046065599
"NPL",0.595755495101399
"FAM129A",0.929362828702126
"PIGC",1
"LAMC1",1
"RC3H1",0.425617221108747
"GPR55",0.38020265315382
"SP110",0.817085127222247
"MRPL44",0.959310262431653
"PAX3",0.81725602175624
"DOCK10",0.582126286212468
"TTLL4",0.705532074755891
"USP37",0.492670246321796
"HTR2B",0.465862905624619
"ITM2C",0.107258894564593
"SLC19A3",1
"SERPINE2",0.897229342394807
"DNAJB2",0.840456715782655
"WNT10A",0.581498995646746
"TMBIM1",1
"CYP27A1",0.511685744452999
"EIF4E2",1
"ARMC9",1
"CAB39",0.247981830766839
"COX5B",0.940875855524428
"REV1",1
"TSGA10",0.530266041077471
"MFSD9",0.385665731318722
"TMEM127",1
"EDAR",0.918127331441471
"TGFBRAP1",0.308241781072881
"GCC2",0.607865681078644
"MRPS9",0.651490326015573
"GPR45",0.761140975622993
"C2orf49",0.955954600641884
"ANKRD36",0.337834963897831
"EPC2",1
"ARHGEF4",1
"ISCU",1
"ALDH1L2",0.630412439984957
"STAB2",1
"USP44",1
"SCYL2",0.847626849730569
"CKAP4",1
"PLXNC1",0.876366405084275
"APPL2",0.810412148391425
"PWP1",0.460208993228447
"DRAM1",0.359789007934295
"WASHC4",0.575612455341614
"SLC41A2",0.4228200323349
"VILL",0.458612281633914
"FLNB",0.850727819799295
"NEK3",0.74048845624576
"PCDH8",0.70792370465548
"VPS36",1
"RNASEH2B",0.514224694913443
"CKAP2",1
"CNMD",0.79594913094428
"TBC1D4",1
"THSD1",1
"BORA",1
"LRCH1",1
"SUCLA2",1
"RCBTB1",0.547715749952761
"MED4",0.200867784186348
"PHF11",0.330816063166154
"RPL13AP25",0.579318364483701
"COG3",0.452821726810139
"LMO7",1
"SCEL",0.45093122237338
"ITM2B",1
"SPRY2",1
"NUDT15",0.152551809702169
"EDNRB",1
"RCBTB2",1
"LCP1",0.717068679468583
"SETDB2",1
"SCRN1",0.496888656638535
"C7orf25",0.604779567098452
"TNS3",0.494922169532273
"SPDYE1",0.501419271368056
"CHST12",0.314730727789222
"IGF2BP3",1
"GPNMB",0.688458517110241
"RAPGEF5",0.618515010582688
"RAC1",0.770779611804837
"KDELR2",1
"NUPL2",0.752001537203352
"IL6",1
"ZDHHC4",0.388491749994696
"AOAH",0.507109918488083
"BZW2",1
"DGKB",0.678274418626623
"TBRG4",1
"DDX56",1
"HUS1",0.932469947177855
"NACAD",1
"DBNL",1
"CCM2",0.674313956439846
"MYO1G",1
"TTYH3",1
"CIDEB",0.221980231707396
"TTC5",0.259618839302186
"NKX2-8",0.280553194493999
"ZFHX2",0.941069915404449
"MTHFS",0.862894635255744
"ADAMTS7",1
"ABHD17C",1
"IREB2",0.564195085680282
"ALPK3",1
"TM6SF1",0.866694458589308
"CIB2",0.487218420793638
"CALCOCO2",0.48493719868203
"RSAD1",0.747282938816952
"NMT1",0.70657411340458
"MYCBPAP",0.79239865257927
"SRSF1",1
"VEZF1",0.306926300173647
"CHAD",0.827676415433093
"TACO1",1
"TEX2",0.483695232196477
"DCAF7",1
"LIMD2",1
"BRIP1",1
"KAT7",0.578298877318329
"RTP4",0.677524100508682
"ACTL6A",1
"NDUFB5",0.470269664933233
"MRPL47",1
"TRA2B",0.647497353048338
"SCN2A",1
"TBR1",0.881963679572768
"MARCH7",0.431026671454227
"ERMN",1
"GALNT5",1
"SCN7A",1
"TANK",1
"BLK",0.746526583714738
"GATA4",1
"SKIL",1
"EPRS",1
"HLX",0.581882872221868
"VPS45",1
"IL10",0.484207187328258
"KCTD3",0.983079465599005
"RPS6KC1",1
"CBWD2",1
"IL36G",0.663150971516899
"IL1RN",0.749160635902863
"IL36RN",0.87729009402476
"SMPD4",1
"WDR33",0.558721647236396
"CCDC115",0.511080274752356
"SAP130",0.888963135032607
"BIN1",1
"IMP4",1
"HS6ST1",1
"UGGT1",0.970596946390693
"GYPC",1
"STAM",0.853030771504657
"ABI1",0.598159618747852
"YME1L1",0.988493049212285
"DNAJC1",1
"NIPSNAP3A",0.564393996801169
"LRRC8A",0.424335593203894
"CDK9",0.71922191401757
"TXN",1
"ODF2",1
"ECPAS",0.34055805953368
"TOR1B",1
"C9orf78",0.788398868868697
"SMC2",1
"KLF4",1
"TOR1A",1
"RALGPS1",0.80859451697163
"FAM129B",1
"ST6GALNAC4",0.898952101566118
"TMOD1",1
"DAB2IP",1
"STXBP1",1
"SLC2A8",0.77736266133002
"ANGPTL2",1
"CDK5RAP2",0.340678004576885
"ZFP37",1
"SLC31A2",0.683491584614663
"SLC31A1",0.85662898940356
"TLR4",1
"ZNF189",0.918279810152291
"ALDOB",0.164337138994611
"STX17",0.517553234655756
"PRPF4",1
"FPGS",0.756450146833765
"USP20",0.560329286177273
"KIF12",0.840582323577862
"ATP6V1G1",1
"TEX10",0.215075300599658
"GARNL3",0.509213665001927
"MRPL50",0.275462156633356
"DPM2",1
"WDR38",1
"TSTD2",0.549964401158324
"GABBR2",1
"PSMB7",1
"NR5A1",0.756333991745611
"TRMO",0.542318228438807
"RABEPK",1
"GOLGA1",0.596162827859701
"XPA",0.874685107395695
"NCBP1",1
"ANP32B",0.745742665703038
"PDCL",0.386708682265138
"RPL35",0.550203913823915
"CTSV",0.752013522607453
"LMX1B",0.850836789123393
"ARPC5L",1
"ENPP2",1
"DSCC1",1
"DERL1",1
"MYC",1
"CCN3",1
"IL33",1
"DMAC1",0.454644139183301
"RANBP6",0.420102310732735
"POLR1E",0.78684119582168
"PLAA",0.894609750255814
"IL11RA",1
"UBAP2",1
"APTX",1
"RNF38",1
"TLN1",1
"CCL21",1
"SIT1",0.790905318532314
"DMRT1",0.890549410687736
"DNAJB5",0.390353560688568
"SPAG8",0.219667168669267
"DCTN3",0.680580442869147
"CD72",1
"TMEM8B",0.289527228881908
"GRHPR",0.553168892787211
"ALDH1B1",1
"HINT2",0.609992284064614
"ARHGEF39",1
"IGFBPL1",1
"DENND4C",0.927672008117814
"RPS6",0.606556033490323
"CNPY3",1
"FOXP4",1
"PPIL1",1
"KLC4",0.570891656505459
"KIF13A",1
"ZSCAN9",0.737587623635076
"PIM1",0.703177694403215
"GMPR",0.584774300819281
"CMTR1",0.844822400445939
"TFAP2A",1
"YIPF3",1
"TMEM14B",0.773653540929131
"TMEM63B",1
"FRS3",0.479466779253032
"TJAP1",0.477741145810258
"CAPN11",1
"HCRTR2",0.659837249385996
"KIAA0319",1
"IRF4",0.272963847083355
"SLC22A23",0.258036977495683
"TUBB2A",0.759909673446586
"LRRC1",1
"GCM1",0.875680559463058
"FOXF2",0.57861718790605
"BPHL",0.196108202916389
"RIPK1",0.286339505719017
"TUBB2B",0.637291683587957
"UQCC2",1
"HMGA1",1
"TCF19",1
"FLOT1",1
"IER3",1
"MDC1",0.805028742013622
"PGBD1",0.311178480084917
"ATAT1",0.961761368241778
"TPMT",1
"CLPS",1
"RNF144B",0.313694129800713
"NRM",1
"MTCH1",0.588304659395749
"VARS2",1
"TAF8",0.735361744916121
"FAM8A1",0.603002289504775
"C6orf52",0.912348669779376
"FGFBP1",0.536916449964168
"FGFBP2",1
"CPEB2",0.474671361040695
"FHDC1",1
"TLR2",0.287462212657953
"MGARP",1
"TTC29",0.638608907994082
"MYO7A",0.333692727799821
"FCHSD2",0.294771924606084
"ARRB1",0.979491100614128
"SLCO2B1",0.498433443727037
"THAP12",0.179534308220974
"ANKRD42",0.760299634141142
"IL18BP",0.515637567099831
"NUMA1",0.493750293026587
"CCDC90B",0.498296058069308
"SYTL2",0.822469000039374
"RAB30",0.557178579390425
"CREBZF",0.553168953433871
"LRRC32",0.841187662372932
"PRCP",0.146481295907591
"NARS2",0.814139341895948
"RNF121",0.828036270193144
"MRPL15",1
"PI15",0.592050687164092
"TTPA",0.939014322521281
"GGH",1
"SLCO5A1",1
"SULF1",1
"TGS1",0.725257985678434
"SDCBP",0.789022801814924
"NEK1",0.758926446463024
"DDX60",0.874854778359802
"NXPE4",1
"SORL1",0.384628947424121
"TMPRSS4",1
"BUD13",0.402409651720985
"TRPC6",1
"MMP7",0.248478972180502
"MMP20",0.380988543983673
"MMP27",1
"CFAP300",0.426148763409291
"DCUN1D5",1
"YAP1",1
"TRIM29",1
"SLC37A4",0.983079465599005
"POU2F3",0.695304413270739
"RDX",0.840332197717847
"PPP2R1B",1
"FDX1",0.675115692344803
"C11orf1",0.398055869441717
"FXYD6",1
"ARHGAP20",1
"FXYD2",1
"MMP13",1
"TMPRSS13",0.71638314587526
"CASP1",0.70498047140443
"CASP5",0.729683997410606
"ALKBH8",0.451816886306037
"MAP2K5",1
"UNC13C",0.930563691494546
"SQOR",1
"CTDSPL2",0.278295718923399
"SLTM",0.553931549347788
"THBS1",0.558691502599624
"MAPKBP1",1
"NUSAP1",1
"NDUFAF1",0.56782927293091
"KIF23",1
"ITGA11",0.910377473827761
"KNL1",1
"HAUS2",0.297478787724831
"RTF1",0.776149957889096
"PARP6",0.487273356798179
"RPLP1",0.656580295918242
"PAQR5",1
"LRRC49",0.289718679907541
"TUBGCP4",0.421934742187326
"RMDN3",0.533532247879419
"ITPKA",1
"UACA",1
"SMAD6",0.746004271455713
"PLCB2",0.506423551825801
"TMEM62",0.903771727351982
"PAK6",0.326057978024884
"ADAM10",0.285285301957497
"DUOX1",0.263167655018927
"SLC28A2",0.477144939303491
"STRA6",1
"CYP19A1",0.384386594960519
"ZNF280D",1
"SEMA6D",1
"BCL2L10",0.37556705888645
"RSL24D1",0.719813479173158
"SPTBN5",0.51194307966845
"GCOM1",1
"GCHFR",0.454877552656604
"BCAR3",0.29983995796733
"TTLL7",0.717406868950001
"FNBP1L",0.604805629602835
"KYAT3",0.393100932058599
"GTF2B",0.106204407747585
"BRDT",0.820210009764724
"RABGGTB",1
"IFI44L",0.762387773507591
"GIPC2",1
"ARHGAP29",0.862002492189509
"IFI44",0.948246879168485
"SLC44A5",0.594068426125706
"RPL7P9",0.634587719597161
"CLCA2",0.368608696193278
"DNASE2B",0.481942560415568
"DBT",0.583258060767593
"RTCA",1
"IFT172",0.277621712152433
"SELENOI",1
"CGREF1",0.962070193825556
"HADHB",0.791975750777105
"KHK",0.608520073298237
"ADCY3",0.850958915469155
"PPM1B",0.438123630147003
"PNPT1",1
"DYNC2LI1",0.329073355205288
"LHCGR",1
"THUMPD2",0.565397017706813
"CYP1B1",0.563043429197324
"RAB1A",0.974642120117676
"ACTR2",1
"PREB",0.950466982978446
"SLC5A6",0.66379515008394
"ABCG5",0.312411053608968
"PREPL",0.342106531639024
"SLC3A1",0.70743507859241
"EMILIN1",0.755841979565908
"FBXO11",0.608821321875242
"SIX3",1
"ATRAID",0.580993568543137
"CENPO",1
"LRPPRC",0.785481278722203
"TRIM54",0.519971352146288
"DTNB",0.407807520415446
"ACTR1A",0.714576976024403
"MFSD13A",1
"CYP2C8",0.627838953905787
"MYOF",0.56065565674672
"LOXL4",1
"STAMBPL1",0.697030639244708
"CH25H",1
"ATAD1",0.376228275126785
"BTBD16",0.186404814775907
"KIF11",1
"CUZD1",0.355704236652934
"TACC2",0.46380716640817
"DUSP5",0.737584837142106
"CALHM2",0.647087717836374
"ARL3",1
"CEP55",1
"KIF20B",1
"ENTPD1",0.47133371910096
"EXOC6",0.967646505123945
"PLCE1",0.562433302293958
"RBP4",1
"DBR1",0.968733841743213
"DNAJC13",0.085996015811662
"GPR87",0.583787343203268
"ANXA7",0.479355344373636
"FAM149B1",0.303243438223989
"ASCC1",0.873647681704944
"ZNF365",0.777718486094253
"OIT3",1
"ADAMTS14",1
"RPS24",0.344004423327651
"TET1",0.326460847197058
"DNA2",1
"MYPN",0.730253400670246
"AOX1",1
"ATIC",1
"SMARCAL1",0.93477879101631
"BARD1",1
"STAT4",0.592242169471823
"MSTN",0.811248540268817
"CARF",1
"ASNSD1",0.534028746256962
"METTL5",0.417281477285754
"SSB",0.553730768388953
"NAB1",1
"CDK15",0.693545781510862
"PPIG",0.332113880136484
"FASTKD1",0.908527833044105
"MDH1B",0.678723435166828
"HECW2",0.334826278728609
"IDH1",0.612915862918475
"OLA1",1
"CIR1",0.210431162492896
"ITPRID2",0.452253368263215
"CHRNA1",1
"FAM117B",0.690543601032995
"WDR12",0.979491100614128
"ABI2",0.550578976453032
"ITGAV",0.548963185867732
"SLC40A1",0.504410691561615
"SLC35A5",0.671299363547279
"SLC49A4",0.661204297278113
"SENP7",0.806487236048048
"COX17",1
"PARP9",1
"MNS1",0.37259947187784
"USP8",0.332946262143206
"SECISBP2L",1
"TMOD3",0.544615827373746
"SPPL2A",0.496825097657842
"GLCE",0.606706591977447
"SHF",0.617994442669338
"APH1B",0.535704493824934
"INTS14",1
"CILP",0.203946639721943
"PARP16",0.302972181591688
"PPCDC",1
"HCN4",0.805276437933562
"SEMA7A",1
"UBL7",0.917079754621111
"ARHGAP24",1
"FAM13A",1
"HERC3",0.723349560477556
"HERC6",0.67763106799407
"HERC5",0.453870995502481
"PCDH10",1
"NDST4",0.871974553056383
"ZGRF1",0.889140265490769
"AP1AR",1
"COPS4",0.246384851280954
"HNRNPD",0.831413005084201
"PRKG2",0.710041635839333
"RASGEF1B",0.9583725571285
"SEC31A",0.902597475136913
"FGF5",1
"GPAT3",1
"FGF2",1
"BBS7",1
"KIAA1109",1
"BMPR1B",1
"RAP1GDS1",1
"LARP1B",1
"MMRN1",1
"PDE5A",0.839116605846803
"PRDM5",1
"TRPC3",0.500181803427476
"NAAA",0.225856837624666
"NUP54",0.584415647404818
"CXCL9",1
"BMP2K",0.532014997278833
"G3BP2",0.661119198940589
"SEPT11",0.820233336736806
"FRAS1",0.496549077552982
"SCARB2",0.251965587848745
"CCNG2",0.409516564928495
"CNOT6L",0.710708936040764
"USO1",0.333314203542263
"CDKL2",0.762650603574657
"SHROOM3",0.390175627485642
"ANXA3",1
"PPA2",0.830512527404393
"CENPE",1
"GSTCD",1
"INTS12",0.802521463943538
"ENPEP",0.815941010296731
"CASP6",1
"LEF1",1
"HADH",1
"EGF",0.983079465599005
"PAPSS1",0.423075197207282
"SEC24B",0.632798625114013
"PPP3CA",0.471941100768584
"SLC39A8",0.60690532624164
"MTTP",0.51712876276139
"FBN2",1
"MAPK8IP3",0.918807510858855
"RGS3",0.886587513174501
"GUCD1",0.775834474574024
"RNF185",0.610967003037628
"SHISAL1",1
"PARVG",0.91691687611184
"B4GALNT3",1
"ERP27",1
"ETV6",0.344281397031188
"GABARAPL1",1
"KIF21A",1
"CPNE8",1
"YARS2",1
"FGD4",1
"ALG10",0.585892280310103
"PIK3C2G",1
